Category Name,Average Sales Rank
Baby Einstein Videos,41706.0
Baby Einstein,41706.0
"Johnson, Don",41744.0
G.I. Joe,41744.0
Fantasy Adventures,42102.0
"Lorre, Peter",42117.5
Reggae,42165.0
"Bartilson, Lynsey",42297.0
"Picatto, Alexandra",42297.0
"Gowers, Bruce",42297.0
Kidsongs,42297.0
General,42320.75
18th Century,42436.0
Ancient History,42498.0
World History,42498.0
Documentary,42498.0
CDs $7 - $10,42646.5
CDs $7 - $10,42646.5
CDs $7 - $10,42646.5
CDs $7 - $10,42657.666666666664
CDs $7 - $10,42657.666666666664
CDs $7 - $10,42657.666666666664
Buying & Selling Homes,42740.0
Buying & Selling Homes,42740.0
NBA Championships,42783.0
Los Angeles Lakers,42783.0
Finals & Playoffs,42783.0
Comedy,42917.0
Def Comedy Jam,42917.0
Stand-Up,42917.0
"Atkins, Chet",42986.0
"Pierce, Webb",42986.0
Country,43114.0
Adventure,43271.0
All Works by Kreisler,43321.0
"Attias, Daniel",43430.0
"Green, Bruce Seth",43430.0
"Meyer, Turi",43430.0
"Sarafian, Deran",43430.0
Vampires,43430.0
Buffy the Vampire Slayer,43430.0
General,43529.0
Fractals,43659.0
Cowboy,43748.333333333336
"Eastwood, Jayne",43777.0
"Filar, Gil",43777.0
"Mccann, Sean",43777.0
"Hawkes, Terri",43814.0
"Morgenstern, Stephanie",43814.0
"Romano, Rino",43814.0
Sailor Moon,43814.0
Low Salt,43899.0
Screwball Comedy,44198.0
Auras & Colors,44241.0
"King, B.B.",44283.0
General,44283.0
Vampires,44383.0
Erotic,44383.0
Cine español,44387.666666666664
"Lauritson, Peter",44544.5
Art House & International,44606.0
Art House & International,44606.0
Psalms,44854.0
General,45003.75
Action & Adventure,45123.5
Fantasy,45209.5
"Aiello, Danny",45640.0
"Cusack, John",45640.0
"Duncan, Lindsay",45640.0
"Fonda, Bridget",45640.0
"Franciosa, Anthony",45640.0
"Labelle, Rob",45640.0
"Landau, Martin",45640.0
"Paymer, David",45640.0
"Peters, Roberta",45640.0
"Schiff, Richard",45640.0
"Serrano, Nestor",45640.0
"Winkler, Mel",45640.0
Political Drama,45640.0
"Tobias, Oliver",45715.5
Active Server Pages,45894.0
Thrillers,46099.0
General,46118.5
Martial Arts,46118.5
Martial Arts,46118.5
AFI Series,46131.5
Documentary,46131.5
Documentary,46131.5
"Bassett, William H",46382.0
"Forest, Michael",46382.0
"McGlynn, Mary Elizabeth",46382.0
Japanese,46417.0
General,46464.3
Mind-Body Connection,46520.0
Baptism,46640.0
Religious,46640.0
"Belle, Camilla",46819.0
"Bergin, Patrick",46819.0
"Danner, Blythe",46819.0
"Diaz, Cameron",46819.0
"Eccleston, Christopher",46819.0
"Pasco, Isabelle",46819.0
"Brooks, Adam",46819.0
Americans Abroad,46819.0
( U ),46856.0
Toy Animals,46876.0
Instructional,46926.0
All Works by Lully,46952.0
"Savall, Jordi",46952.0
Intimate Portrait,46969.5
Twee Pop,47047.0
"Rimsky-Korsakov, Nikolai",47221.666666666664
"Goldberg, Whoopi",47272.0
Glam,47337.0
Folk Rock,47344.0
Musicals,47344.0
Tejano,47598.0
Tejano,47598.0
All,47620.8
"Colgate, William",47713.0
"Doliveira, Damon",47713.0
"Morgenstern, Stephanie",47713.0
Power Stone,47713.0
All Works by Prokofiev,47722.5
Belly,47776.0
General,47890.333333333336
General,47890.333333333336
General,47965.52173913043
Numerology,47998.0
Mystery,48073.0
"Guillaume, Robert",48076.0
"Jones, James Earl",48076.0
Sinbad,48076.0
"Brand, Neville",48104.0
"Burrell, Sheila",48104.0
"Cope, Kenneth",48104.0
"Edwards, Vince",48104.0
"Maharis, George",48104.0
"Malcolm, Christopher",48104.0
"O'Mara, Kate",48104.0
"Palance, Jack",48104.0
"Paul, John",48104.0
"Roberts, Christian",48104.0
"Syms, Sylvia",48104.0
"Levin, Henry",48104.0
Buddy Films,48110.0
Parody & Spoof,48110.0
"Curry, Tim",48110.0
"Diaz, Cameron",48110.0
"Forsythe, John",48110.0
"Glover, Crispin",48110.0
"Leblanc, Matt",48110.0
"Murray, Bill",48110.0
"Rockwell, Sam",48110.0
"Wilson, Luke",48110.0
"Caan, James",48136.0
"Spears, Britney",48289.0
General,48366.6
"Mcneill, Robert Duncan",48499.0
"Landau, Les",48499.0
"Ohara, Terrence",48499.0
Star Trek: Voyager,48499.0
"Atwill, Lionel",48514.0
"Kelly, Patsy",48514.0
"Louise, Anita",48514.0
"Norris, Edward",48514.0
"Dwan, Allan",48514.0
Drama,48739.5
Christian Rock,48937.666666666664
Spanish-Language,49002.5
Heroic Missions,49002.5
NBA Music,49106.0
"Buck, Samantha",49194.0
"Mabius, Eric",49194.0
"Schaeffer, Eric",49194.0
"Stern, Jenna",49194.0
Teen,49194.0
"Schaeffer, Eric",49194.0
"Fleischer, Dave",49324.0
"Kneitel, Seymour",49324.0
General,49324.0
Adventures,49324.0
Adventures,49324.0
"Wiesner, David",49367.0
All Works by Mascagni,49416.666666666664
"Garber, Victor",49452.0
"Garrick, Barbara",49452.0
"Hanks, Tom",49452.0
"Hoffmann, Gaby",49452.0
"Lowell, Carey",49452.0
"Malinger, Ross",49452.0
"O'Donnell, Rosie",49452.0
"Pullman, Bill",49452.0
"Reiner, Rob",49452.0
"Ryan, Meg",49452.0
"Wilson, Rita",49452.0
"Ephron, Nora",49452.0
Nora Ephron,49452.0
Meg Ryan,49452.0
Tom Hanks,49452.0
Minority Studies,49538.5
"Benfield, John",49569.0
"Meaney, Colm",49569.0
"Gibbons, Rodney",49569.0
Rock Jam Bands,49631.666666666664
Fiction,49739.0
"Palmer, Parker J.",49747.0
Tao Te Ching,49777.0
"Tzu, Lao",49777.0
All Works by Sibelius,49868.0
Erotic,49964.0
International,49964.0
Anime,49964.0
Asian American,50134.0
Ranma 1\2,50173.0
VIZ,50173.0
"York, Michael",50362.0
Drama,50362.0
Starting Over,50362.0
Nazis,50362.0
Management,50412.0
Management,50412.0
"Stover, George",50429.0
Musicals & Performing Arts,50445.0
Musicals & Performing Arts,50445.0
"Lugosi, Bela",50562.5
"Harvey, Paul",50732.0
Circuits,50930.0
Alexander Technique,51130.0
General,51146.0
General,51146.0
General,51774.0
"Byron, Marion",51775.0
"Keaton, Buster",51775.0
"Torrence, Ernest",51775.0
Comedy,51775.0
"Keaton, Buster",51775.0
Comic Action,51847.5
CDs Under $7,51932.0
CDs Under $7,51932.0
CDs Under $7,51932.0
CDs Under $7,51932.0
CDs Under $7,51932.0
CDs Under $7,51932.0
All Bargain Titles,51932.0
All Bargain Titles,51932.0
All Bargain Titles,51932.0
Southern Rap,52121.0
General,52150.5
General,52157.0
Social Scientists & Psychologists,52186.0
Child Abuse,52186.0
Exploration & Discoveries,52246.0
Star Trek,52377.0
Classic Vocalists,52397.5
Vocal Pop & Oldies,52397.5
World War II,52516.0
"Archer, John",52611.0
"Eldredge, George",52611.0
"MacDonald, J Farrell",52611.0
"McKay, Wanda",52611.0
"O'Brien, Dave",52611.0
Pop Metal,52806.53333333333
"Blair, Tom",52849.0
"Jost, Jon",52849.0
Paganism,52852.0
Comedy,52858.0
"Bennett, Joan",52950.0
"Burke, Billie",52950.0
"Faylen, Frank",52950.0
"Olsen, Moroni",52950.0
"Rober, Richard",52950.0
"Rorke, Hayden",52950.0
"Sully, Frank",52950.0
"Tamblyn, Russ",52950.0
"Taylor, Don",52950.0
"Taylor, Elizabeth",52950.0
"Tracy, Spencer",52950.0
"Williams, Robert",52950.0
"Minnelli, Vincente",52950.0
R&B,53041.0
General,53041.0
The Decca Records Store,53064.28571428572
"Miller, Linda Lael",53069.0
Naturopathy,53122.0
Naturopathy,53122.0
Microelectronics,53184.0
CDs $7 - $10,53383.0
CDs $7 - $10,53383.0
CDs $7 - $10,53383.0
CDs $7 - $10,53383.0
CDs $7 - $10,53383.0
CDs $7 - $10,53383.0
All Bargain Titles,53383.0
All Bargain Titles,53383.0
All Bargain Titles,53383.0
Greek & Roman,53505.0
Sophocles,53505.0
"Cardinal, Ben",53832.0
"Carradine, David",53832.0
"Crenna, Richard",53832.0
"Henry, Tim",53832.0
"Mackay, Don",53832.0
"Nelson, Sandra",53832.0
"Stevens, Stella",53832.0
"Seidelman, Arthur Allan",53832.0
General,53832.0
( E ),54351.0
"Burns, Mark",54351.0
"Cyr, Myriam",54351.0
"D'Abo, Maryam",54351.0
"Fellowes, Julian",54351.0
"Hall, Jerry",54351.0
Vocabulary & Spelling,54523.0
Birds,54728.0
All Works by Liszt,54842.5
CDs Under $7,54961.666666666664
CDs Under $7,54961.666666666664
CDs Under $7,54961.666666666664
General,55120.0
"Brazeau, Jay",55490.0
"Hart, Emily",55490.0
"Hart, Melissa Joan",55490.0
"Switzer, Bill",55490.0
Sabrina: The Animated Series,55490.0
"Stade, Frederica von",55608.0
"Von Stade, Frederica",55608.0
1920-1929,55945.5
General,55945.5
All Bargain Titles,55999.0
All Bargain Titles,55999.0
All Bargain Titles,55999.0
"Mascagni, Pietro",56269.5
Vocal Works by Verdi,56269.5
Jedi Apprentice,56361.0
Mischievous Children,56392.0
Fushigi Yugi,56404.0
Discipleship,56437.0
"Shaham, Gil",56448.0
Big Blue House,56507.0
"Dick, Philip K.",56539.0
Max,56598.0
"Vargas, Ramon",56611.0
"Leiferkus, Sergei",56611.0
"Astar, Shay",57054.0
"Salisbury, Benjamin",57054.0
"Thomas, Jonathan Taylor",57054.0
Special Interests,57164.0
Special Interests,57164.0
Animals,57164.0
Educational,57164.0
Animals,57164.0
Educational,57164.0
Rendering & Ray Tracing,57349.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
CDs $7 - $10,57441.0
Native North & South Americans,57579.333333333336
"Bacon, Irving",57627.0
"Crehan, Joseph",57627.0
"Foran, Dick",57627.0
"Hughes, Carol",57627.0
"Lockhart, Gene",57627.0
"Travis, June",57627.0
"Enright, Ray",57627.0
Construction & Farm Equipment,57627.0
General,57627.0
Tai Chi,57714.5
General,57724.0
World War II,57724.0
General,57724.0
Military & War,57724.0
Traditional Mexican,58052.0
Traditional Mexican,58052.0
1910-1919,58052.0
Hard Rock,58183.0
Asia,58379.0
All Works by Hanson,58465.0
Traditional Jazz,58626.0
Period Piece,58633.0
Christian Science,58752.0
"Eddy, Mary Baker",58752.0
General,58761.0
"Willis, Bruce",59010.0
Docurama,59155.0
All Works by Gluck,59231.0
"Villa-Lobos, Heitor",59231.0
General,59231.0
Brazil,59432.0
General,59432.0
General,59432.0
Spain,59500.5
Spanish,59500.5
Comedia,59500.5
Parodies,59570.0
General,59634.333333333336
Country Rock,59654.666666666664
Musicals & Performing Arts,59857.5
General,59943.0
General,59943.0
Tax Law,59943.0
"Hughes, Miko",60053.0
Paperback,60333.0
Polka,60403.666666666664
Polka,60403.666666666664
Eastern Europe,60403.666666666664
Polka,60403.666666666664
"Jones, Shirley",60485.0
"Lando, Joe",60485.0
Motown,60530.6
General,60799.545454545456
Guitar Gods,60879.666666666664
New Age,60969.0
Technothrillers,61060.0
"Perry, Steve",61060.0
Paperback,61060.0
CDs $7 - $10,61335.5
CDs $7 - $10,61335.5
CDs $7 - $10,61335.5
All Bargain Titles,61335.5
All Bargain Titles,61335.5
All Bargain Titles,61335.5
Rock & Roll,61371.0
R&B,61371.0
General,61371.0
General,61454.5
Testing,61459.0
Driver's Education,61459.0
( K ),61518.0
Biography,61518.0
Other NBA Heroes,61518.0
NBA Superstars,61518.0
Mexico,61591.0
Art House & International,61655.0
CDs $7 - $10,62113.142857142855
CDs $7 - $10,62113.142857142855
CDs $7 - $10,62113.142857142855
"Burroughs, William S.",62503.0
General,62517.2
20th Century,62614.0
"Denny, Reginald",62680.0
"Doran, Ann",62680.0
"Hope, Bob",62680.0
"Lamour, Dorothy",62680.0
"Puglia, Frank",62680.0
"Robertson, Willard",62680.0
"Teal, Ray",62680.0
"Nugent, Elliott",62680.0
Arena Rock,62691.666666666664
Reference,62839.0
"Hutton, Lauren",62971.0
Documentary,62971.0
Documentary,62971.0
Progressive Metal,62994.0
Girl Groups,63020.0
Sword & Sorcery,63066.0
Adventure,63066.0
"Byner, John",63066.0
"Fondacaro, Phil",63066.0
"Hawthorne, Nigel",63066.0
"Jones, Freddie",63066.0
"Malet, Arthur",63066.0
"Merin, Eda Reiss",63066.0
"Berman, Ted",63066.0
"Rich, Richard",63066.0
Ciencia ficción y fantasía,63066.0
Daring Rescues,63066.0
Sword & Sorcery,63066.0
Sword & Sorcery,63066.0
"Stirling, S.M.",63134.0
General & Reference,63150.0
"Pierce, Bradley",63334.0
Deutsche Grammophon Records,63507.75
Broadway & Musicals,63850.0
General,63863.5
General,63968.666666666664
General,64004.666666666664
"Jones, Gordon",64033.0
"Shawlee, Joan",64033.0
"Yarbrough, Jean",64033.0
Gundam,64133.0
Pathophysiology,64236.0
Pathophysiology,64236.0
"Caesar, Shirley",64346.0
Christian & Gospel,64346.0
Music,64346.0
Music Video & Concerts,64346.0
Music Video & Concerts,64346.0
"Becker, Harold",64450.5
( G ),64564.0
"Picon, Molly",64564.0
Comedy,64564.0
General,64564.0
Power Pop,64693.333333333336
Business Law,64791.5
General,64791.5
Business Law,64791.5
"Chester, Vanessa Lee",64887.0
"Cho, Margaret",64887.0
"Collins, Rickey Dshon",64887.0
"Devine, Loretta",64887.0
"Grier, David Alan",64887.0
"Jackson, Samuel L",64887.0
"Lewis, Jenifer",64887.0
"Rawls, Lou",64887.0
"Smits, Jimmy",64887.0
"Vereen, Ben",64887.0
General,64887.0
Fairy Tales,64887.0
Happily Ever After: Fairy Tales for Every Child,64887.0
General,64960.5
Alt-Country & Americana,64985.27272727273
General,65012.0
All Works by Albinoni,65013.0
"Vaughan Williams, Ralph",65013.0
General,65013.0
Lupus,65322.0
Rheumatic Diseases,65322.0
South,65376.0
South,65376.0
General,65558.25
Contemporary Blues,65565.33333333333
Southern Rock,66075.33333333333
Quiet Storm,66135.75
"Doman, John",66227.5
General,66769.0
Ancient,66871.0
Asian Cinema,66876.0
World Class Cinema,66876.0
Comedy,66890.0
Coming of Age,66904.0
Classics,66904.0
General,67099.0
Paperback,67099.0
War & Peace,67314.0
Diplomacy,67314.0
Games & Gambling,67610.0
Narratives,67850.0
All Works by Alwyn,67875.0
Portugal,68066.5
Portugal,68066.5
CDs $7 - $10,68183.5
CDs $7 - $10,68183.5
CDs $7 - $10,68183.5
"Cousins, Lucy",68202.0
Maisy,68202.0
Contemporary,68254.0
General Contemporary,68332.0
Christian Alternative,68402.33333333333
Diabetic & Sugar-Free,68507.0
Low Carbohydrate,68507.0
Low Sugar,68507.0
Low Carb,68507.0
Scientology,68723.0
CDs $7 - $10,68783.2
CDs $7 - $10,68783.2
CDs $7 - $10,68783.2
Classic R&B,68917.0
Live Albums,69171.75
Rhino Records,69203.06666666667
Traditional Country,69235.0
Dragon Ball,69451.0
"Dona, Linda",69614.0
"Gail, Max",69614.0
"Gallego, Gina",69614.0
"Mckenna, Travis",69614.0
"Parlavecchio, Steve",69614.0
"Shaver, Helen",69614.0
"Walter, Tracey",69614.0
"Roth, Bobby",69614.0
Comedy,69667.0
Baroque Pop,69729.5
All Works by Bloch,69750.0
All Works by Bruch,69750.0
"Douglas, Carole Nelson",70076.0
( G ),70124.0
"Harbord, Carl",70282.0
Classic Comedy,70342.5
General,70382.75
General,70492.25
Scandinavian,70641.0
1980s,70940.0
Dance Pop,70940.0
Dance Pop,70940.0
1980-1989,70940.0
General,71159.5
"Sheffield, Charles",71181.0
General,71198.66666666667
Movie Scores,71257.44444444444
Smooth Jazz,71361.0
Alligator Records,71653.5
CDs $7 - $10,71683.0
CDs $7 - $10,71683.0
CDs $7 - $10,71683.0
Nostalgia,71783.75
"Hinton, S.E.",71895.0
Straight Edge,71926.0
Straight Edge,71926.0
Bargain Box Sets,72261.0
Bargain Box Sets,72261.0
Bargain Box Sets,72261.0
All Works by Dukas,72381.0
All Works by Holst,72381.0
All Works by Mussorgsky,72381.0
Pioneer,72427.5
"Chan, Jackie",72430.0
Action & Adventure,72430.0
General,72430.0
Comedy,72430.0
General,72430.0
Jackie Chan,72430.0
All Bargain Titles,72932.8125
All Bargain Titles,72932.8125
All Bargain Titles,72932.8125
Rock,73536.0
Use of Ornament,73607.0
Sleep Disorders,73805.0
Sleep Disorders,73805.0
Sleep Disorders,73805.0
CDs $7 - $10,73863.33333333333
CDs $7 - $10,73863.33333333333
CDs $7 - $10,73863.33333333333
All Bargain Titles,73863.33333333333
All Bargain Titles,73863.33333333333
All Bargain Titles,73863.33333333333
All Bargain Titles,73900.8
All Bargain Titles,73900.8
All Bargain Titles,73900.8
Developer,74039.0
Forms & Reports,74039.0
Crocheting,74086.0
Supergroups,74226.83333333333
General,74347.33333333333
Midwest,74557.0
General,74557.0
Midwest,74557.0
General,74557.0
General,74958.85714285714
"Forster, E.M.",75107.0
Disney,75172.0
Disney Records,75172.0
CDs $7 - $10,75172.0
CDs $7 - $10,75172.0
CDs $7 - $10,75172.0
All Works by Brahms,75366.25
Welsh Folk,75418.5
Wales,75418.5
Rubber Stamping,75484.0
"Deveraux, Jude",75496.0
Dub,75604.5
Dub,75604.5
Blues Rock,75691.42857142857
Classic Rock,76067.66666666667
Scotland,76179.0
General,76191.0
Paperback,76191.0
All Works by Stravinsky,76293.0
General,76293.0
"Rinaldi, Ann",76658.0
General,76897.46153846153
General,77477.66666666667
Adult Alternative,77535.58333333333
Doo Wop,77567.4
Clinical,77626.0
Bonsai,77672.0
Japanese Gardens,77672.0
CDs $7 - $10,77694.90909090909
CDs $7 - $10,77694.90909090909
CDs $7 - $10,77694.90909090909
Freestyle,77760.0
CDs $7 - $10,77760.0
CDs $7 - $10,77760.0
CDs $7 - $10,77760.0
General,77934.0
Paperback,77934.0
Discworld,77934.0
Sonatinas,78026.5
All Works by Rameau,78136.0
Anime,78633.0
Anime,78633.0
Fruit,78900.0
Berries,78900.0
Third Wave Ska,78909.0
Inspirational,78935.0
"Chalker, Jack L.",78980.0
Blue Note Records,79111.625
CDs $7 - $10,79140.5
CDs $7 - $10,79140.5
CDs $7 - $10,79140.5
Read-Aloud,79179.0
"Blake, Quentin",79179.0
"Dahl, Roald",79179.0
Character Pieces,79340.0
Flute,79466.66666666667
Vegetables,79603.0
Rap Rock,79648.0
All Works by Ponchielli,79739.0
"Donizetti, Gaetano",79739.0
"Giordano, Umberto",79739.0
"Ponchielli, Amilcare",79739.0
"Domingo, Placido",79739.0
"Cilea, Francesco",79739.0
Pop Rock,79806.0
Contemporary,79821.66666666667
Post-Punk,80112.55555555556
Immunology,80257.0
Immunology,80257.0
Survival Skills,80284.0
"Paulsen, Gary",80391.0
"Guinness, Os",80521.0
United States,80645.0
General,80686.5
All Works by Debussy,80888.25
"Williams, John        [guitar]",81121.0
Hard Rock,81155.5
Singer-Songwriters,81314.88888888889
"McDermott, Gerald",81377.5
Hardcover,81693.0
Alaska,81744.0
Punk-Pop,81937.5
General,82124.0
Paperback,82124.0
Professional Development,82220.0
Visual FoxPro,82401.0
Visual FoxPro,82401.0
Bluegrass,82582.0
General,82637.0
General,82637.0
"Gookin, Dan",82938.0
Action & Adventure,83261.0
Action & Adventure,83261.0
"Baldwin, Alec",83261.0
"Conway, Kevin",83261.0
"Dickens, Kim",83261.0
"Elfman, Bodhi",83261.0
"Hazen, Kelley",83261.0
"Lynch, John Carroll",83261.0
"Manheim, Camryn",83261.0
"Mcbride, Chi",83261.0
"Preston, Carrie",83261.0
"Riehle, Richard",83261.0
"Stormare, Peter",83261.0
Acción y aventura,83261.0
Chase Movies,83261.0
Christian Contemporary Music,83736.4
All Works by Mahler,84199.0
General,84480.0
Sonatas,84480.0
Finland,84645.0
General,84645.0
Scandinavia,84645.0
American Alternative,84645.0
General,84645.0
Finland,84645.0
Rounder Records,84765.75
Suites,84850.66666666667
Radio & Wireless,85010.0
Folk Rock,85025.44444444444
Bargain Box Sets,85357.5
Bargain Box Sets,85357.5
Bargain Box Sets,85357.5
"Bunting, Eve",85466.0
General,85552.95
CDs $7 - $10,85663.5
CDs $7 - $10,85663.5
CDs $7 - $10,85663.5
CDs $7 - $10,85663.5
CDs $7 - $10,85663.5
CDs $7 - $10,85663.5
All Bargain Titles,85663.5
All Bargain Titles,85663.5
All Bargain Titles,85663.5
1990s,85745.75
Singer-Songwriters,85859.0
General,86004.77777777778
Ska Punk,86203.5
Turntablists,86951.0
Web Programming,87337.0
Celtic Folk,87352.5
Folk,87352.5
"Mencken, H.L.",87617.0
Jam Bands,87622.0
Bargain Box Sets,87622.0
Bargain Box Sets,87622.0
Bargain Box Sets,87622.0
Fishing,87814.0
General,87972.0
1980s,88290.5
"Jaud, Janyse",88451.0
"Tonokatsu, Hideki",88451.0
Silent Mobius,88451.0
Conflict Management,88513.0
Investing,88628.0
General,88831.0
Paperback,88831.0
Learning Disabled,88981.0
"Grieg, Edvard",89154.25
All Bargain Titles,89299.6
All Bargain Titles,89299.6
All Bargain Titles,89299.6
Slavic Languages,89403.0
Bulgaria,89403.0
Bulgaria,89403.0
Legal Guides,89614.0
Legal Guides,89614.0
Traditional Jazz General,89645.33333333333
Knitting,89781.0
"Copland, Aaron",89960.0
General,89960.0
Perinatology & Neonatology,90118.0
Perinatology & Neonatology,90118.0
"Ibsen, Henrik",90225.0
General,90324.0
Other MLB Heroes,90324.0
MLB Action Series,90324.0
